Data,Competição,Hora,Minuto,Times,Ambos Marcam,1x,2x,3x,4x,5x
30/11/2025,Premier League,14,23,Dinamarca x Portugal,Sim,Não,Sim,Não,Não,Não
30/11/2025,Premier League,14,24,Wolverhampton x Southampton,Sim,Não,Não,Sim,Não,Não
30/11/2025,Premier League,14,26,Albânia x Hungria,Não,Não,Sim,Sim,Não,Sim
30/11/2025,Premier League,14,27,Norwich x City,Sim,Sim,Sim,Não,Não,Sim
30/11/2025,Premier League,14,29,Bélgica x Eslovênia,Não,Sim,Não,Não,Sim,Sim
30/11/2025,Premier League,14,30,Aston x Islington,Não,Não,Sim,Não,Não,Sim
30/11/2025,Premier League,14,32,Romênia x República Tcheca,Sim,Não,Sim,Não,Sim,Sim
30/11/2025,Premier League,14,33,City x Tottenham,Sim,Não,Não,Sim,Não,Sim
30/11/2025,Premier League,14,35,Alemanha x Espanha,Sim,Sim,Não,Não,Sim,Não
30/11/2025,Premier League,14,36,Watford x Islington,Sim,Sim,Sim,Não,Não,Sim
30/11/2025,Premier League,14,38,Eslovênia x Eslováquia,Sim,Sim,Sim,Sim,Não,Não
30/11/2025,Premier League,14,39,Aston x Brighton,Não,Não,Não,Não,Não,Sim
30/11/2025,Premier League,14,41,Turquia x Portugal,Não,Não,Não,Não,Não,Não
30/11/2025,Premier League,14,42,Burnley x Brentford,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Premier League,14,44,Países Baixos x Alemanha,Não,Sim,Sim,Não,Não,Não
30/11/2025,Premier League,14,45,Brighton x Leicester,Não,Não,Sim,Sim,Não,Não
30/11/2025,Premier League,14,47,Romênia x Suíça,Não,Sim,Não,Sim,Sim,Não
30/11/2025,Premier League,14,48,Palace x West Ham,Sim,Não,Não,Sim,Não,Não
30/11/2025,Premier League,14,50,Inglaterra x Croácia,Sim,Não,Não,Não,Sim,Não
30/11/2025,Premier League,14,51,Chelsea x Aston,Sim,Sim,Não,Não,Não,Sim
30/11/2025,Premier League,14,53,Geórgia x República Tcheca,Sim,Sim,Sim,Não,Não,Não
30/11/2025,Premier League,14,54,Burnley x West Ham,Não,Não,Não,Não,Sim,Sim
30/11/2025,Premier League,14,56,Croácia x Portugal,Sim,Sim,Sim,Sim,Sim,Não
30/11/2025,Premier League,14,57,Southampton x Tottenham,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Premier League,14,59,Inglaterra x Romênia,Não,Não,Sim,Não,Não,Não
30/11/2025,Premier League,15,0,Islington x Palace,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Premier League,15,2,Ucrânia x Eslováquia,Não,Sim,Não,Não,Sim,Não
30/11/2025,Premier League,15,3,Newcastle x Norwich,Sim,Sim,Não,Sim,Sim,Não
30/11/2025,Premier League,15,5,Albânia x Itália,Não,Sim,Não,Sim,Não,Não
30/11/2025,Premier League,15,6,Southampton x Watford,Não,Não,Sim,Não,Sim,Não
30/11/2025,Premier League,15,8,Escócia x Áustria,Não,Sim,Não,Sim,Não,Sim
30/11/2025,Premier League,15,9,Burnley x Chelsea,Não,Sim,Sim,Não,Sim,Não
30/11/2025,Premier League,15,11,Alemanha x Albânia,Sim,Não,Não,Não,Sim,Não
30/11/2025,Premier League,15,12,Liverpool x Southampton,Não,Sim,Sim,Sim,Sim,Não
30/11/2025,Premier League,15,14,Romênia x Países Baixos,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Premier League,15,15,Tottenham x Chelsea,Sim,Não,Sim,Não,Não,Não
30/11/2025,Premier League,15,17,Croácia x Eslováquia,Sim,Não,Não,Sim,Não,Não
30/11/2025,Premier League,15,18,Leeds x Brighton,Sim,Sim,Não,Não,Sim,Não
30/11/2025,Premier League,15,20,Dinamarca x Eslovênia,Sim,Sim,Sim,Não,Não,Sim
30/11/2025,Premier League,15,21,Norwich x Brentford,Sim,Sim,Sim,Sim,Não,Não
30/11/2025,Premier League,15,23,Sérvia x Ucrânia,Não,Não,Não,Não,Não,Sim
30/11/2025,Premier League,15,24,Watford x Burnley,Sim,Sim,Sim,Sim,Sim,Sim
30/11/2025,Premier League,15,27,Chelsea x Brighton,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Premier League,15,30,United x Burnley,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Premier League,15,33,Palace x Wolverhampton,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Premier League,15,36,Aston x Norwich,Não,Não,Não,Não,Sim,Não
30/11/2025,Premier League,15,39,City x Everton,Não,Não,Não,Não,Não,Sim
30/11/2025,Premier League,15,42,Chelsea x West Ham,Não,Sim,Não,Não,Não,Não
30/11/2025,Sul Americano,7,1,La Boca x Buenos Aires,Sim,,,,,
30/11/2025,Sul Americano,7,4,Santos x Lima,Sim,,,,,
30/11/2025,Sul Americano,7,7,Belo Horizonte x Asuncion,Não,Não,,,,
30/11/2025,Sul Americano,7,10,Santos x Montevideo,Sim,Sim,Sim,,,
30/11/2025,Sul Americano,7,13,Asuncion x Penarol,Não,Sim,Não,Não,,
30/11/2025,Sul Americano,7,16,Porto Alegre x Avellaneda,Sim,Sim,Não,Sim,Sim,
30/11/2025,Sul Americano,7,19,Montevideo x Medellin,Não,Sim,Não,Sim,Não,Não
30/11/2025,Sul Americano,7,22,Quito x La Boca,Sim,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,7,25,Porto Alegre x Belo Horizonte,Sim,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,7,28,Agua Branca x Sao Paulo,Não,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,7,31,Bogota x Belo Horizonte,Sim,Sim,Sim,Não,Sim,Não
30/11/2025,Sul Americano,7,34,Lima x Quito,Sim,Não,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,7,37,Guayaquil x La Plata,Sim,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,7,40,Lima x Buenos Aires,Não,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,7,43,Agua Branca x Rio de Janeiro,Sim,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,7,46,Penarol x Santos,Sim,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,7,49,Lima x Sao Paulo,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,7,52,Guayaquil x Itaquera,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,7,55,Avellaneda x Medellin,Não,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,7,58,Asuncion x Agua Branca,Não,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,8,1,Sao Paulo x Quito,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,8,4,Montevideo x Rio de Janeiro,Sim,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,8,7,Belo Horizonte x Santiago,Sim,Sim,Não,Não,Sim,Sim
30/11/2025,Sul Americano,8,10,Porto Alegre x La Boca,Não,Não,Não,Sim,Sim,Não
30/11/2025,Sul Americano,8,13,Santos x Quito,Não,Não,Não,Não,Sim,Sim
30/11/2025,Sul Americano,8,16,La Boca x Penarol,Não,Sim,Não,Não,Não,Sim
30/11/2025,Sul Americano,8,19,Avellaneda x Belo Horizonte,Não,Sim,Sim,Não,Não,Não
30/11/2025,Sul Americano,8,22,Buenos Aires x Asuncion,Não,Sim,Sim,Sim,Não,Não
30/11/2025,Sul Americano,8,25,Santiago x Avellaneda,Não,Sim,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,8,28,Montevideo x Porto Alegre,Sim,Não,Não,Não,Não,Não
30/11/2025,Sul Americano,8,31,Medellin x Penarol,Não,Sim,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,8,34,La Plata x Quito,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,8,37,Belo Horizonte x Rio de Janeiro,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,8,40,Medellin x Sao Paulo,Sim,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,8,43,Porto Alegre x Buenos Aires,Não,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,8,46,La Plata x La Boca,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,8,49,Santiago x Buenos Aires,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,8,52,Itaquera x Avellaneda,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,8,55,Penarol x Bogota,Sim,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,8,58,Santos x Rio de Janeiro,Não,Sim,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,9,1,Itaquera x Agua Branca,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,9,4,La Plata x Asuncion,Sim,Não,Sim,Não,Não,Não
30/11/2025,Sul Americano,9,7,Rio de Janeiro x Santos,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,9,10,Bogota x Santiago,Não,Não,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,9,13,Penarol x Sao Paulo,Não,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,9,16,Buenos Aires x La Plata,Sim,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,9,19,Penarol x Porto Alegre,Não,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,9,22,Medellin x Belo Horizonte,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,9,25,Quito x Santiago,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,9,28,Montevideo x La Plata,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,9,31,Guayaquil x Quito,Sim,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,9,34,Itaquera x Asuncion,Não,Sim,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,9,37,La Boca x Rio de Janeiro,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,9,40,Santos x Buenos Aires,Sim,Não,Sim,Não,Não,Não
30/11/2025,Sul Americano,9,43,Medellin x Asuncion,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,9,46,Montevideo x Santos,Sim,Sim,Não,Não,Sim,Não
30/11/2025,Sul Americano,9,49,Quito x Lima,Sim,Não,Sim,Não,Não,Sim
30/11/2025,Sul Americano,9,52,Penarol x Asuncion,Não,Não,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,9,55,Avellaneda x Santos,Não,Não,Não,Sim,Não,Sim
30/11/2025,Sul Americano,9,58,Lima x Bogota,Sim,Não,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,10,1,Santos x Santiago,Não,Sim,Sim,Não,Não,Sim
30/11/2025,Sul Americano,10,4,Guayaquil x La Boca,Não,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,10,7,Rio de Janeiro x Buenos Aires,Não,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,10,10,Belo Horizonte x Sao Paulo,Sim,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,10,13,Montevideo x Guayaquil,Não,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,10,16,Agua Branca x Bogota,Sim,Sim,Não,Não,Não,Sim
30/11/2025,Sul Americano,10,19,Belo Horizonte x Porto Alegre,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,10,22,Quito x Sao Paulo,Sim,Sim,Não,Sim,Não,Não
30/11/2025,Sul Americano,10,25,Avellaneda x Agua Branca,Sim,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,10,28,Buenos Aires x Santiago,Sim,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,10,31,Santos x La Boca,Não,Não,Não,Sim,Não,Sim
30/11/2025,Sul Americano,10,34,La Plata x Porto Alegre,Sim,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,10,37,Asuncion x Belo Horizonte,Sim,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,10,40,Santiago x La Boca,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,10,43,Penarol x Rio de Janeiro,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,10,46,Asuncion x Sao Paulo,Sim,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,10,49,Porto Alegre x Itaquera,Não,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,10,52,Sao Paulo x Asuncion,Sim,Sim,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,10,55,Lima x La Boca,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,10,58,Penarol x Avellaneda,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,11,1,Asuncion x Lima,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,11,4,Sao Paulo x Rio de Janeiro,Não,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,11,7,Agua Branca x Asuncion,Não,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,11,10,Rio de Janeiro x Quito,Não,Sim,Não,Não,Não,Não
30/11/2025,Sul Americano,11,13,Sao Paulo x Bogota,Sim,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,11,16,Medellin x Santiago,Sim,Não,Não,Não,Sim,Sim
30/11/2025,Sul Americano,11,19,Rio de Janeiro x La Boca,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,11,22,Asuncion x Guayaquil,Não,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,11,25,Penarol x Buenos Aires,Sim,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,11,28,Sao Paulo x Agua Branca,Não,Sim,Sim,Não,Não,Sim
30/11/2025,Sul Americano,11,31,Buenos Aires x Montevideo,Não,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,11,34,Medellin x La Plata,Não,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,11,37,Agua Branca x Guayaquil,Sim,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,11,40,Quito x Montevideo,Não,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,11,43,Rio de Janeiro x La Plata,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,11,46,Montevideo x Asuncion,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,11,49,Porto Alegre x Lima,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,11,52,Medellin x La Boca,Não,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,11,55,Bogota x Agua Branca,Sim,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,11,58,Medellin x Buenos Aires,Não,Sim,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,12,1,Guayaquil x Asuncion,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,12,4,Itaquera x Medellin,Não,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,12,7,Penarol x La Plata,Não,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,12,10,La Boca x Belo Horizonte,Sim,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,12,13,Lima x Guayaquil,Sim,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,12,16,Bogota x Rio de Janeiro,Não,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,12,19,La Boca x Sao Paulo,Não,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,12,22,Buenos Aires x Itaquera,Sim,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,12,25,Sao Paulo x Belo Horizonte,Sim,Não,Não,Sim,Sim,Não
30/11/2025,Sul Americano,12,28,Lima x Medellin,Não,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,12,31,Rio de Janeiro x Guayaquil,Sim,Sim,Sim,Não,Não,Sim
30/11/2025,Sul Americano,12,34,Itaquera x Quito,Não,Sim,Não,Não,Sim,Sim
30/11/2025,Sul Americano,12,37,Belo Horizonte x Avellaneda,Não,Não,Sim,Não,Não,Sim
30/11/2025,Sul Americano,12,40,Buenos Aires x La Boca,Não,Sim,Não,Sim,Não,Não
30/11/2025,Sul Americano,12,43,Rio de Janeiro x Santiago,Sim,Não,Não,Sim,Não,Sim
30/11/2025,Sul Americano,12,46,Avellaneda x Asuncion,Sim,Não,Não,Não,Sim,Não
30/11/2025,Sul Americano,12,49,La Plata x Penarol,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,12,52,Belo Horizonte x Buenos Aires,Sim,Sim,Sim,Não,Não,Não
30/11/2025,Sul Americano,12,55,Itaquera x Penarol,Não,Sim,Não,Não,Sim,Sim
30/11/2025,Sul Americano,12,58,Sao Paulo x Montevideo,Sim,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,13,1,Porto Alegre x Asuncion,Sim,Não,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,13,4,Penarol x Quito,Não,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,13,7,Agua Branca x Santos,Não,Não,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,10,Buenos Aires x Medellin,Não,Sim,Não,Não,Sim,Não
30/11/2025,Sul Americano,13,13,Santiago x Rio de Janeiro,Sim,Não,Não,Sim,Sim,Não
30/11/2025,Sul Americano,13,16,Lima x Belo Horizonte,Sim,Não,Não,Não,Sim,Sim
30/11/2025,Sul Americano,13,19,Quito x Porto Alegre,Sim,Sim,Não,Não,Não,Sim
30/11/2025,Sul Americano,13,22,Sao Paulo x Santiago,Não,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,13,25,La Plata x Rio de Janeiro,Sim,Sim,Sim,Sim,Não,Não
30/11/2025,Sul Americano,13,28,Santos x Sao Paulo,Não,Sim,Não,Não,Não,Sim
30/11/2025,Sul Americano,13,31,Santiago x Medellin,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,13,34,Guayaquil x Avellaneda,Não,Sim,Não,Sim,Não,Não
30/11/2025,Sul Americano,13,37,Agua Branca x Belo Horizonte,Sim,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,40,Bogota x Guayaquil,Não,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,43,La Boca x Santos,Sim,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,46,Montevideo x Bogota,Não,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,49,Sao Paulo x Penarol,Sim,Sim,Não,Sim,Não,Sim
30/11/2025,Sul Americano,13,52,Santiago x Santos,Sim,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,13,55,Quito x Agua Branca,Não,Não,Sim,Não,Sim,Não
30/11/2025,Sul Americano,13,58,La Plata x Buenos Aires,Não,Não,Não,Sim,Não,Sim
30/11/2025,Sul Americano,14,1,Montevideo x Quito,Não,Sim,Não,Não,Sim,Não
30/11/2025,Sul Americano,14,4,Lima x Rio de Janeiro,Sim,Não,Não,Sim,Sim,Não
30/11/2025,Sul Americano,14,7,Asuncion x Santiago,Sim,Não,Não,Não,Sim,Sim
30/11/2025,Sul Americano,14,10,Bogota x Montevideo,Não,Não,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,14,13,Santos x Asuncion,Sim,Sim,Sim,Não,Não,Não
30/11/2025,Sul Americano,14,16,Avellaneda x Santiago,Sim,Não,Sim,Sim,Não,Não
30/11/2025,Sul Americano,14,19,Belo Horizonte x Medellin,Não,Não,Sim,Não,Não,Sim
30/11/2025,Sul Americano,14,22,Avellaneda x Quito,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,14,25,Itaquera x La Plata,Não,Sim,Não,Não,Sim,Não
30/11/2025,Sul Americano,14,28,Santos x Avellaneda,Não,Não,Sim,Não,Não,Sim
30/11/2025,Sul Americano,14,31,Asuncion x Quito,Sim,Não,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,14,34,Montevideo x Belo Horizonte,Não,Sim,Sim,Não,Sim,Não
30/11/2025,Sul Americano,14,37,Quito x Santos,Sim,Sim,Não,Não,Sim,Não
30/11/2025,Sul Americano,14,40,La Boca x Agua Branca,Sim,Não,Sim,Não,Não,Sim
30/11/2025,Sul Americano,14,43,Guayaquil x Medellin,Não,Não,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,14,46,Sao Paulo x Buenos Aires,Sim,Sim,Sim,Não,Sim,Não
30/11/2025,Sul Americano,14,49,Bogota x Lima,Sim,Não,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,14,52,Rio de Janeiro x Porto Alegre,Sim,Sim,Não,Sim,Sim,Não
30/11/2025,Sul Americano,14,55,Quito x La Plata,Sim,Sim,Sim,Não,Sim,Sim
30/11/2025,Sul Americano,14,58,Porto Alegre x Rio de Janeiro,Sim,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,15,1,La Plata x Medellin,Não,Não,Não,Não,Não,Sim
30/11/2025,Sul Americano,15,4,Itaquera x Buenos Aires,Não,Não,Não,Não,Não,Não
30/11/2025,Sul Americano,15,7,La Boca x Lima,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,15,10,Santiago x Penarol,Sim,Não,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,15,13,Bogota x Santos,Sim,Sim,Não,Não,Sim,Sim
30/11/2025,Sul Americano,15,16,Belo Horizonte x Lima,Sim,Sim,Sim,Não,Não,Sim
30/11/2025,Sul Americano,15,19,Montevideo x Buenos Aires,Não,Não,Não,Não,Sim,Sim
30/11/2025,Sul Americano,15,22,Avellaneda x La Boca,Sim,Sim,Sim,Sim,Sim,Não
30/11/2025,Sul Americano,15,25,Medellin x Santos,Sim,Não,Sim,Sim,Sim,Sim
30/11/2025,Sul Americano,15,28,Santiago x La Plata,Sim,Sim,Não,Sim,Sim,Sim
30/11/2025,Sul Americano,15,31,Agua Branca x Lima,Não,Não,Não,Sim,Não,Não
30/11/2025,Sul Americano,15,34,Guayaquil x Buenos Aires,Sim,Sim,Sim,Sim,Não,Sim
30/11/2025,Sul Americano,15,37,Itaquera x Santos,Sim,Não,Sim,Sim,Sim,Não
30/11/2025,Euro Cup,15,41,Geórgia x Escócia,Sim,,,,,
30/11/2025,Euro Cup,15,44,Suíça x França,Sim,,,,,
30/11/2025,Euro Cup,15,47,Escócia x Alemanha,Sim,,,,,
30/11/2025,Euro Cup,15,50,Portugal x Geórgia,Não,,,,,
30/11/2025,Euro Cup,15,53,Albânia x Inglaterra,Não,,,,,
30/11/2025,Euro Cup,15,56,Ucrânia x Itália,Não,,,,,
30/11/2025,Euro Cup,15,59,Eslovênia x Dinamarca,Não,,,,,
30/11/2025,Premier League,15,45,United x Newcastle,Sim,,,,,
30/11/2025,Premier League,15,48,Palace x Islington,Sim,,,,,
30/11/2025,Premier League,15,51,Brentford x Watford,Não,,,,,
30/11/2025,Premier League,15,54,West Ham x Aston,Não,,,,,
30/11/2025,Premier League,15,57,Southampton x United,Não,,,,,
30/11/2025,Premier League,16,0,Burnley x Norwich,Sim,,,,,
30/11/2025,Sul Americano,15,40,Guayaquil x La Plata,Não,,,,,
30/11/2025,Sul Americano,15,43,Lima x Itaquera,Sim,,,,,
30/11/2025,Sul Americano,15,46,Medellin x Guayaquil,Sim,,,,,
30/11/2025,Sul Americano,15,49,Lima x Penarol,Sim,,,,,
30/11/2025,Sul Americano,15,54,West Ham x Aston,Não,,,,,
30/11/2025,Sul Americano,15,57,Southampton x United,Não,,,,,
30/11/2025,Sul Americano,16,0,Burnley x Norwich,Sim,,,,,
30/11/2025,Copa do Mundo,15,46,Alemanha x Coreia do Sul,Sim,,,,,
30/11/2025,Copa do Mundo,15,49,México x Senegal,Não,,,,,
30/11/2025,Copa do Mundo,15,52,Coreia do Sul x Dinamarca,Sim,,,,,
30/11/2025,Copa do Mundo,15,55,Camarões x EUA,Sim,,,,,
30/11/2025,Copa do Mundo,15,58,México x Argentina,Sim,,,,,
30/11/2025,Copa do Mundo,16,1,Japão x Espanha,Sim,,,,,
30/11/2025,Sul Americano,15,52,Bogota x Medellin,Não,,,,,
30/11/2025,Sul Americano,15,55,Sao Paulo x La Boca,Não,,,,,
30/11/2025,Sul Americano,15,58,Belo Horizonte x Penarol,Não,,,,,
30/11/2025,Sul Americano,16,1,Rio de Janeiro x Bogota,Não,,,,,
30/11/2025,Sul Americano,16,4,Santos x Belo Horizonte,Não,,,,,
30/11/2025,Euro Cup,16,2,Portugal x Turquia,Sim,,,,,
30/11/2025,Euro Cup,16,5,Itália x Inglaterra,Sim,,,,,
30/11/2025,Euro Cup,16,8,Escócia x Ucrânia,Sim,,,,,
30/11/2025,Premier League,16,3,City x Liverpool,Sim,,,,,
30/11/2025,Premier League,16,6,Brentford x Leeds,Sim,,,,,
30/11/2025,Sul Americano,16,7,Porto Alegre x Montevideo,Sim,,,,,
30/11/2025,Sul Americano,16,10,Santos x Medellin,Não,,,,,
30/11/2025,Copa do Mundo,16,4,País de Gales x EUA,Sim,,,,,
30/11/2025,Copa do Mundo,16,7,Espanha x Polônia,Sim,,,,,
30/11/2025,Copa do Mundo,16,10,Camarões x Croácia,Não,,,,,
